"gene","A5","A9","A17","A21","A29","A33"
"Solyc06g065860",6,2,0,10,0,11
"Solyc06g065870",2,9,1,2,1,21
"Solyc06g065880",0,0,0,3,0,0
"Solyc06g065890",0,0,0,0,1,0
"Solyc06g065900",211,376,321,917,271,1331
"Solyc06g065910",9,8,8,2,5,0
"Solyc06g065920",32,197,52,253,58,336
"Solyc06g065930",55,18,48,9,74,94
"Solyc06g065940",20,35,35,22,31,81
"Solyc06g065950",219,262,196,359,334,776
"Solyc06g065960",65,0,16,0,61,0
"Solyc06g065970",0,1,1,0,4,6
"Solyc06g065980",994,739,1324,897,1643,1210
"Solyc06g065990",2,5,4,8,6,8
"Solyc06g066000",75,181,93,228,124,173
"Solyc06g066010",31,164,23,306,40,558
"Solyc06g066020",56,441,112,381,229,603
"Solyc06g066030",879,1580,1446,2297,1058,2429
"Solyc06g066040",0,5,0,5,0,3
"Solyc06g066050",105,222,109,277,193,617
"Solyc06g066060",4879,5341,5896,5842,6710,8774
"Solyc06g066070",4,0,0,0,3,0
"Solyc06g066080",36,43,30,37,47,43
"Solyc06g066090",224,320,169,404,294,881
"Solyc06g066100",1209,992,1561,1006,1895,1329
"Solyc06g066110",0,0,1,0,0,0
"Solyc06g066120",1,0,3,1,3,0
"Solyc06g066130",0,0,0,0,0,0
"Solyc06g066140",331,93,365,54,395,40
"Solyc06g066150",0,0,0,0,0,0
"Solyc06g066160",0,1,0,0,0,0
"Solyc06g066170",2,1,0,0,0,2
"Solyc06g066180",0,0,0,0,0,0
"Solyc06g066190",367,387,393,431,430,665
"Solyc06g066200",285,29,338,28,294,8
"Solyc06g066210",0,0,0,0,0,0
"Solyc06g066220",7,4,2,2,3,12
"Solyc06g066230",0,0,0,0,0,0
"Solyc06g066240",0,0,0,1,1,0
"Solyc06g066270",0,4,2,1,2,9
"Solyc06g066280",4,2,7,2,1,16
"Solyc06g066290",0,0,1,10,0,7
"Solyc06g066300",210,188,239,289,238,298
"Solyc06g066310",224,460,290,587,284,1113
"Solyc06g066320",1661,1291,1350,1905,1684,2618
"Solyc06g066330",810,682,905,690,787,1468
"Solyc06g066340",0,0,0,0,0,0
"Solyc06g066350",9,5,0,0,3,0
"Solyc06g066360",48,19,63,0,67,10
"Solyc06g066370",6,224,67,311,41,957
"Solyc06g066380",57,73,83,54,92,96
"Solyc06g066390",3,7,2,14,0,0
"Solyc06g066400",152,167,23,78,201,221
"Solyc06g066410",7,0,1,0,5,6
"Solyc06g066420",2,20,0,4,6,60
"Solyc06g066430",38,238,72,371,72,442
"Solyc06g066440",339,309,375,406,334,721
"Solyc06g066460",1,0,1,0,4,0
"Solyc06g066470",6,0,2,0,5,0
"Solyc06g066480",1,0,0,0,0,0
"Solyc06g066490",0,0,0,0,0,0
"Solyc06g066500",0,0,0,0,2,0
"Solyc06g066510",1,0,1,0,0,0
"Solyc06g066520",1,0,2,0,1,0
"Solyc06g066530",0,17,0,9,1,12
"Solyc06g066540",0,0,1,0,0,0
"Solyc06g066550",319,869,367,1023,409,2266
"Solyc06g066560",7,53,5,118,24,52
"Solyc06g066570",310,468,416,575,468,913
"Solyc06g066580",15,0,8,0,11,0
"Solyc06g066590",6,58,7,115,7,150
"Solyc06g066600",167,460,188,795,303,1603
"Solyc06g066610",763,1427,1052,2086,989,3782
"Solyc06g066620",39,129,46,134,71,343
"Solyc06g066630",8,6,2,10,11,26
"Solyc06g066640",4,1,4,5,3,43
"Solyc06g066650",22,93,30,114,41,156
"Solyc06g066660",5571,3435,7697,6065,9082,6382
"Solyc06g066670",156,179,179,204,172,253
"Solyc06g066680",17,121,41,162,30,250
"Solyc06g066690",2,1,2,0,0,0
"Solyc06g066700",0,1,0,0,0,0
"Solyc06g066710",0,0,1,0,0,0
"Solyc06g066730",1667,1672,2494,1966,1936,3044
"Solyc06g066740",386,471,428,455,487,833
"Solyc06g066750",2,1,1,0,1,0
"Solyc06g066760",150,288,115,318,200,681
"Solyc06g066770",4,6,3,3,3,1
"Solyc06g066780",221,437,325,489,277,899
"Solyc06g066790",1205,1888,1470,2134,1587,3876
"Solyc06g066800",35,80,38,71,79,108
"Solyc06g066810",313,328,318,463,354,646
"Solyc06g066820",0,1,0,3,0,0
"Solyc06g066830",0,0,1,0,0,0
"Solyc06g066840",0,0,0,0,0,0
"Solyc06g066850",0,0,0,0,0,0
"Solyc06g066860",0,0,0,0,0,0
"Solyc06g067860",0,0,0,0,0,0
"Solyc06g067870",0,0,0,0,0,0
"Solyc06g067880",566,625,631,657,983,1830
"Solyc06g067890",379,672,478,835,458,1954
"Solyc06g067900",1,0,1,0,3,0
"Solyc06g067910",19,27,27,16,19,30
"Solyc06g067920",448,476,618,780,617,1606
"Solyc06g067930",2622,57,2587,17,3386,259
"Solyc06g067940",1022,1061,1501,1565,1420,2190
"Solyc06g067950",140,49,109,61,144,71
"Solyc06g067960",401,764,400,664,822,2032
"Solyc06g067970",301,367,559,686,369,830
"Solyc06g067980",0,95,8,152,6,397
"Solyc06g067990",362,660,501,759,533,1575
"Solyc06g068000",0,0,0,0,0,0
"Solyc06g068010",726,1226,690,1340,1043,2051
"Solyc06g068020",3,0,0,0,0,4
"Solyc06g068030",250,507,198,411,417,1111
"Solyc06g068040",1,0,0,0,3,0
"Solyc06g068050",231,316,204,184,452,719
"Solyc06g068060",251,503,404,657,291,449
"Solyc06g068070",13,2,15,2,19,7
"Solyc06g068080",183,460,248,748,341,1558
"Solyc06g068090",742,2302,955,4062,934,6355
"Solyc06g068100",2,0,0,0,2,0
"Solyc06g068110",68,50,52,21,132,50
"Solyc06g068120",118,159,152,256,144,602
"Solyc06g068130",0,0,0,0,0,0
"Solyc06g068140",14,101,24,283,50,228
"Solyc06g068150",20,3,8,5,13,7
"Solyc06g068160",39,38,28,37,46,222
"Solyc06g068170",16,47,16,57,23,17
"Solyc06g068180",4,1,9,6,8,4
"Solyc06g068190",4,0,0,0,0,0
"Solyc06g068200",0,0,0,0,1,0
"Solyc06g068210",109,173,134,262,125,458
"Solyc06g068220",67,138,97,190,137,260
"Solyc06g068230",307,2206,526,3035,354,3029
"Solyc06g068240",669,612,878,847,850,1035
"Solyc06g068250",0,0,0,0,0,0
"Solyc06g068260",0,0,0,0,0,0
"Solyc06g068270",1,19,0,15,2,95
"Solyc06g068280",184,416,287,686,322,1123
"Solyc06g068290",11,27,32,58,23,111
"Solyc06g068300",2,6,0,9,0,6
"Solyc06g068310",0,0,1,0,0,0
"Solyc06g068320",2174,3054,3144,4790,2719,6988
"Solyc06g068330",19,21,34,49,40,84
"Solyc06g068340",39,4,14,0,34,0
"Solyc06g068350",0,0,0,0,1,0
"Solyc06g068360",1,0,0,0,1,0
"Solyc06g068370",15,107,31,130,31,410
"Solyc06g068380",75,60,130,52,113,73
"Solyc06g068390",9,2,13,0,9,0
"Solyc06g068400",799,1415,1557,1690,1366,2674
"Solyc06g068410",194,578,162,462,258,884
"Solyc06g068420",2,8,0,10,1,2
"Solyc06g068430",194,172,289,265,205,180
"Solyc06g068440",5,11,7,4,5,72
"Solyc06g068450",5,14,10,2,6,5
"Solyc06g068460",4,88,16,130,5,480
"Solyc06g068470",111,191,95,146,189,329
"Solyc06g068480",68,89,50,63,80,289
"Solyc06g068490",282,589,357,710,460,1401
"Solyc06g068500",32,155,46,119,62,382
"Solyc06g068510",6,9,3,7,10,6
"Solyc06g068520",0,1,0,0,0,0
"Solyc06g068530",0,0,0,0,0,0
"Solyc06g068540",261,162,350,242,295,510
"Solyc06g068550",1,0,2,0,0,0
"Solyc06g068560",153,422,207,488,258,1036
"Solyc06g068570",10,67,15,68,22,285
"Solyc06g068580",0,0,0,0,1,1
"Solyc06g068590",297,469,299,732,427,1384
"Solyc06g068600",22,163,54,102,78,762
"Solyc06g068610",73,97,81,203,74,190
"Solyc06g068620",2,221,10,435,36,104
"Solyc06g068630",70,56,57,57,80,155
"Solyc06g068640",0,0,0,0,1,1
"Solyc06g068650",5,7,1,0,3,1
"Solyc06g068660",0,0,0,0,0,0
"Solyc06g068670",138,384,198,567,226,525
"Solyc06g068680",1,0,1,0,1,1
"Solyc06g068690",14,26,35,30,33,182
"Solyc06g068700",155,65,233,24,148,111
"Solyc06g068710",1085,859,1113,961,1806,2022
"Solyc06g068720",304,464,245,591,367,783
"Solyc06g068730",9,5,7,5,7,0
"Solyc06g068740",150,386,230,419,233,814
"Solyc06g068750",119,201,225,215,242,376
"Solyc06g068760",239,526,375,974,294,1050
"Solyc06g068770",68,93,77,132,90,217
"Solyc06g068780",180,85,30,92,353,157
"Solyc06g068790",7,18,3,10,8,38
"Solyc06g068800",21,74,33,83,32,721
"Solyc06g068810",45,170,52,167,59,298
"Solyc06g068820",209,253,155,326,265,519
"Solyc06g068830",30,9,18,10,27,4
"Solyc06g068840",463,519,382,635,545,1330
"Solyc06g068850",646,354,904,373,754,679
"Solyc06g068860",773,1745,1069,2058,1159,4273
"Solyc06g068870",261,1296,616,1377,681,2452
"Solyc06g068880",3,12,1,15,1,7
"Solyc06g068890",0,1,1,9,0,2
"Solyc06g068900",5,0,1,4,4,6
"Solyc06g068910",5,16,3,18,4,14
"Solyc06g068920",2063,2723,2426,4032,2165,5972
"Solyc06g068930",15,13,34,10,25,26
"Solyc06g068940",23,25,26,17,34,69
"Solyc06g068950",2,10,7,6,2,4
"Solyc06g068960",15,36,32,56,18,101
"Solyc06g068970",6,5,5,5,15,14
"Solyc06g068980",87,205,170,334,118,322
"Solyc06g068990",53,73,56,106,74,105
"Solyc06g069000",7,3,4,2,10,0
"Solyc06g069010",6572,7558,12244,12775,8884,13348
"Solyc06g069020",3055,2704,3514,3256,3729,5164
"Solyc06g069030",28,21,38,21,53,36
"Solyc06g069040",1,0,6,1,3,21
"Solyc06g069050",0,0,0,0,0,0
"Solyc06g069060",0,0,0,0,0,0
"Solyc06g069070",0,0,0,0,0,0
"Solyc06g069080",166,103,240,97,169,191
"Solyc06g069090",6175,6155,8530,7541,9122,10121
"Solyc06g069100",8,1,9,0,7,0
"Solyc06g069110",8,37,4,14,7,99
"Solyc06g069120",1033,4337,1745,9926,1541,8787
"Solyc06g069130",78,5,67,5,69,41
"Solyc06g069140",17,31,8,33,13,83
"Solyc06g069150",5,18,0,42,3,99
"Solyc06g069160",17,0,11,0,22,1
"Solyc06g069170",64,87,96,81,94,273
"Solyc06g069180",1531,2554,2722,3058,2374,5487
"Solyc06g069190",213,607,352,878,444,2528
"Solyc06g069200",2,1,1,0,3,0
"Solyc06g069210",811,1758,1140,2014,1181,4041
"Solyc06g069220",341,65,141,147,399,1695
"Solyc06g069230",1281,910,1437,846,1479,938
"Solyc06g069240",6,31,33,39,27,148
"Solyc06g069250",40,40,130,3,89,7
"Solyc06g069260",3,11,5,16,4,152
"Solyc06g069270",3,0,0,1,0,0
"Solyc06g069280",396,355,416,597,519,848
"Solyc06g069290",0,0,1,0,0,0
"Solyc06g069300",0,0,0,0,3,0
"Solyc06g069310",565,651,796,902,818,1902
"Solyc06g069320",4,2,2,0,6,6
"Solyc06g069330",178,424,250,545,233,1089
"Solyc06g069340",0,0,0,0,0,0
"Solyc06g069350",60,208,27,103,119,2947
"Solyc06g069360",357,411,647,748,511,1264
"Solyc06g069370",144,731,204,1113,184,1586
"Solyc06g069380",119,428,114,557,152,516
"Solyc06g069390",89,134,128,217,112,325
"Solyc06g069400",25,200,18,388,7,117
"Solyc06g069410",53,255,139,461,72,705
"Solyc06g069420",1,9,0,12,0,51
"Solyc06g069430",6,30,7,45,7,36
"Solyc06g069440",1270,2023,1786,2695,1357,3346
"Solyc06g069450",254,458,258,656,324,922
"Solyc06g069460",0,0,0,0,0,0
"Solyc06g069470",516,589,602,525,698,629
"Solyc06g069480",2337,3380,2873,4936,2819,7447
"Solyc06g069490",147,359,187,428,229,1314
"Solyc06g069500",1480,1171,1690,1722,1543,2885
"Solyc06g069510",65,247,117,347,101,771
"Solyc06g069520",443,596,680,659,844,1358
"Solyc06g069530",453,821,550,1346,705,1799
"Solyc06g069540",33,4,27,1,42,0
"Solyc06g069550",5006,372,5897,102,5033,490
"Solyc06g069560",135,305,140,314,158,695
"Solyc06g069570",136,302,235,445,186,995
"Solyc06g069580",71,522,200,659,145,1861
"Solyc06g069590",2,0,3,2,2,0
"Solyc06g069600",0,0,0,0,0,1
"Solyc06g069610",0,1,0,0,0,0
"Solyc06g069620",3,11,15,5,9,39
"Solyc06g069630",108,292,167,326,162,545
"Solyc06g069640",0,0,0,0,0,0
"Solyc06g069650",0,0,0,0,0,0
"Solyc06g069660",36,36,36,47,31,87
"Solyc06g069670",140,136,115,191,112,349
"Solyc06g069680",1,0,1,1,2,1
"Solyc06g069690",173,511,230,835,202,1296
"Solyc06g069700",69,74,61,51,60,94
"Solyc06g069710",655,2970,1055,1808,1459,7103
"Solyc06g069720",4,16,1,2,18,20
"Solyc06g069730",1,1,0,3,2,0
"Solyc06g069740",0,1,0,1,2,63
"Solyc06g069760",81,208,98,324,126,383
"Solyc06g069770",319,238,176,275,426,277
"Solyc06g069780",182,505,304,736,373,1164
"Solyc06g069790",10,33,17,33,6,143
"Solyc06g069800",0,16,2,2,1,10
"Solyc06g069810",6,30,2,20,1,33
"Solyc06g069820",67,308,142,205,139,658
"Solyc06g069830",0,0,0,0,0,0
"Solyc06g069840",0,0,0,0,0,0
"Solyc06g069850",564,1700,898,1084,951,6780
"Solyc06g069860",4231,3068,5644,5705,6929,6217
"Solyc06g069870",23,29,24,37,19,14
"Solyc06g069880",1,0,5,2,0,0
"Solyc06g069890",1934,1255,2554,1059,2676,1636
"Solyc06g069900",29,8,11,4,22,13
"Solyc06g070900",5,0,5,0,4,0
"Solyc06g070910",0,0,0,0,0,0
"Solyc06g070920",7,1,2,0,5,22
"Solyc06g070930",3,1,2,0,1,5
"Solyc06g070940",12,2,9,0,12,5
"Solyc06g070950",3036,6854,4508,8003,5485,19801
"Solyc06g070960",5232,9076,10025,9141,9214,25447
"Solyc06g070970",1255,545,1746,501,1384,435
"Solyc06g070980",1998,3272,2733,6112,3076,15510
"Solyc06g070990",2,0,2,0,2,0
"Solyc06g071000",1605,2578,2430,3302,2656,6542
"Solyc06g071010",519,528,408,545,720,763
"Solyc06g071020",0,2,1,2,0,0
"Solyc06g071030",34,119,29,208,48,340
"Solyc06g071040",740,1252,937,1655,1056,2859
"Solyc06g071050",120,286,188,411,208,744
"Solyc06g071060",13,17,31,27,17,126
"Solyc06g071070",33,25,52,17,39,54
"Solyc06g071080",3,2,0,2,5,4
"Solyc06g071090",0,1,1,0,0,0
"Solyc06g071100",714,1290,1095,1673,985,2094
"Solyc06g071110",257,211,191,326,300,419
"Solyc06g071120",1447,2742,1733,3480,1666,5068
"Solyc06g071130",54,211,51,167,74,430
"Solyc06g071140",602,983,738,1591,811,2008
"Solyc06g071150",14,27,2,20,18,107
"Solyc06g071160",100,327,185,417,219,835
"Solyc06g071170",851,927,1347,1773,1067,2268
"Solyc06g071180",4,52,9,39,16,158
"Solyc06g071190",7,18,14,1,15,33
"Solyc06g071200",1003,1543,1074,1754,1444,3546
"Solyc06g071210",57,775,113,1181,107,2901
"Solyc06g071220",0,7,5,12,7,15
"Solyc06g071230",328,1200,672,1626,444,3159
"Solyc06g071240",0,0,1,0,0,0
"Solyc06g071250",122,114,152,121,143,144
"Solyc06g071260",238,266,232,311,470,544
"Solyc06g071270",357,263,301,328,529,665
"Solyc06g071280",33,84,60,81,51,500
"Solyc06g071290",451,563,756,573,676,1402
"Solyc06g071300",321,46,436,13,523,136
"Solyc06g071310",213,299,304,480,253,464
"Solyc06g071320",2,4,3,0,1,0
"Solyc06g071330",104,476,163,823,198,696
"Solyc06g071340",9,4,3,5,20,6
"Solyc06g071350",2067,3690,3337,6699,2114,9443
"Solyc06g071370",6,17,10,15,7,68
"Solyc06g071380",248,165,253,183,332,285
"Solyc06g071390",195,321,244,304,363,529
"Solyc06g071400",15,24,4,31,24,93
"Solyc06g071410",42,190,68,267,54,622
"Solyc06g071420",98,232,117,289,201,520
"Solyc06g071430",263,824,357,993,462,1966
"Solyc06g071440",86,90,32,34,120,218
"Solyc06g071450",212,334,202,455,365,720
"Solyc06g071460",570,496,689,634,759,775
"Solyc06g071470",406,1376,902,2169,687,4694
"Solyc06g071480",0,0,0,0,0,0
"Solyc06g071490",1243,828,1514,1150,1218,1680
"Solyc06g071500",58,34,58,53,51,53
"Solyc06g071510",95,280,210,319,186,522
"Solyc06g071520",142,14,141,0,171,9
"Solyc06g071530",3850,3323,5334,4854,7539,9085
"Solyc06g071540",2,15,3,0,4,16
"Solyc06g071550",179,118,155,162,202,300
"Solyc06g071560",107,66,74,73,94,78
"Solyc06g071570",1,1,4,5,3,9
"Solyc06g071580",423,1215,563,1445,528,2815
"Solyc06g071590",7,2,9,3,12,1
"Solyc06g071600",123,232,178,287,192,527
"Solyc06g071610",7,1,0,0,4,12
"Solyc06g071620",86,123,114,231,77,457
"Solyc06g071630",119,143,117,125,111,222
"Solyc06g071640",43,39,48,33,52,19
"Solyc06g071650",1,1,1,2,0,0
"Solyc06g071660",0,0,0,1,0,0
"Solyc06g071670",16,43,38,52,31,108
"Solyc06g071680",1741,2276,2958,3055,2075,4010
"Solyc06g071690",5,15,8,6,12,12
"Solyc06g071700",21,7,27,6,26,12
"Solyc06g071710",0,0,0,0,0,0
"Solyc06g071720",4586,4370,7617,8381,6076,9605
"Solyc06g071730",0,0,0,0,0,0
"Solyc06g071740",0,0,0,0,0,0
"Solyc06g071750",67,119,80,155,98,221
"Solyc06g071760",0,0,0,0,0,5
"Solyc06g071770",2097,2415,2900,3362,2370,6058
"Solyc06g071780",4,1,4,5,9,5
"Solyc06g071790",79,209,115,249,135,432
"Solyc06g071800",478,614,566,805,591,1683
"Solyc06g071810",1,9,1,12,3,51
"Solyc06g071820",46,110,67,142,69,190
"Solyc06g071830",0,0,0,3,3,0
"Solyc06g071840",0,0,0,0,4,0
"Solyc06g071850",261,407,312,492,317,1076
"Solyc06g071860",725,1695,897,2887,838,4292
"Solyc06g071870",3934,2476,5602,4054,5852,5177
"Solyc06g071880",2883,2250,4996,3815,4166,4574
"Solyc06g071890",91,271,49,318,117,731
"Solyc06g071900",104,259,135,280,108,553
"Solyc06g071910",846,1881,1335,2289,1162,2997
"Solyc06g071920",1954,2394,3045,3443,2540,3883
"Solyc06g071930",0,0,0,0,0,0
"Solyc06g071940",0,0,0,0,2,5
"Solyc06g071950",33,56,53,84,54,121
"Solyc06g071960",65,115,92,173,117,182
"Solyc06g071970",172,39,237,54,186,21
"Solyc06g071980",1145,446,1089,466,1200,466
"Solyc06g071990",777,1123,663,1348,1098,2171
"Solyc06g072000",181,131,202,160,195,119
"Solyc06g072010",6,4,2,3,11,9
"Solyc06g072020",13,6,1,7,13,7
"Solyc06g072030",659,1400,470,988,1574,4916
"Solyc06g072040",843,1474,1292,2371,884,3381
"Solyc06g072050",383,451,522,631,572,1094
"Solyc06g072060",0,0,0,0,0,0
"Solyc06g072070",61,30,34,38,125,53
"Solyc06g072080",170,210,185,145,241,315
"Solyc06g072090",1,1,0,0,5,25
"Solyc06g072100",4,1,2,0,3,0
"Solyc06g072110",434,699,480,971,533,1567
"Solyc06g072120",8055,9520,17409,15887,10254,21328
"Solyc06g072130",10,241,97,311,41,1810
"Solyc06g072140",751,943,1053,1392,1002,1915
"Solyc06g072160",69,233,78,347,117,397
"Solyc06g072170",174,387,400,482,268,686
"Solyc06g072180",0,0,1,0,1,0
"Solyc06g072190",0,0,1,0,0,0
"Solyc06g072200",9,0,9,0,12,0
"Solyc06g072210",0,0,1,0,0,0
"Solyc06g072220",0,115,1,61,0,797
"Solyc06g072230",0,2,3,0,0,8
"Solyc06g072240",350,99,256,104,666,88
"Solyc06g072250",393,244,249,301,521,440
"Solyc06g072260",13,1,9,4,21,4
"Solyc06g072270",358,699,535,966,388,1678
"Solyc06g072280",1104,1035,1151,844,1927,1747
"Solyc06g072290",2,0,3,0,3,6
"Solyc06g072300",6411,5787,6573,10999,6487,13909
"Solyc06g072310",135,259,246,376,142,828
"Solyc06g072320",122,97,149,79,149,161
"Solyc06g072330",4,45,11,35,17,152
"Solyc06g072340",490,969,657,1113,627,1603
"Solyc06g072350",11,6,4,3,16,0
"Solyc06g072360",2,0,6,0,5,0
"Solyc06g072370",216,218,205,495,229,556
"Solyc06g072380",2000,1516,1888,2399,2491,3226
"Solyc06g072390",0,0,0,0,0,0
"Solyc06g072400",0,3,0,0,3,5
"Solyc06g072410",19,144,2,15,5,140
"Solyc06g072420",5,2,3,0,4,0
"Solyc06g072430",19,42,29,52,36,26
"Solyc06g072440",128,223,194,146,307,577
"Solyc06g072450",4,0,1,0,7,0
"Solyc06g072460",0,0,0,0,2,4
"Solyc06g072470",80,197,139,271,99,463
"Solyc06g072480",0,0,0,0,0,0
"Solyc06g072490",7006,4436,10169,7248,9142,7038
"Solyc06g072500",55,123,56,112,106,267
"Solyc06g072510",16,4,10,3,11,3
"Solyc06g072520",0,0,0,0,0,0
"Solyc06g072530",591,375,494,206,1548,2874
"Solyc06g072540",1,0,0,0,0,0
"Solyc06g072550",0,0,0,0,0,2
"Solyc06g072560",0,0,0,0,0,0
"Solyc06g072570",1337,957,1559,1077,1905,1671
"Solyc06g072580",638,770,558,1160,859,1665
"Solyc06g072590",0,0,0,0,0,0
"Solyc06g072600",441,520,417,449,816,1132
"Solyc06g072610",344,411,389,674,435,1186
"Solyc06g072620",0,0,0,0,0,0
"Solyc06g072630",0,0,0,0,1,0
"Solyc06g072640",0,0,0,0,0,0
"Solyc06g072650",0,3,0,0,0,9
"Solyc06g072660",737,709,749,727,755,609
"Solyc06g072670",0,36,10,23,2,1092
"Solyc06g072680",4,17,5,14,2,411
"Solyc06g072690",72,58,90,126,99,159
"Solyc06g072700",163,163,124,354,165,120
"Solyc06g072710",27,33,42,62,54,74
"Solyc06g072720",216,549,259,777,375,1388
"Solyc06g072730",4,7,7,7,9,9
"Solyc06g072740",58,194,77,137,112,552
"Solyc06g072750",128,184,153,313,147,509
"Solyc06g072760",1,16,1,7,0,23
"Solyc06g072770",59,63,79,73,53,119
"Solyc06g072780",0,0,0,0,1,0
"Solyc06g072790",446,716,464,888,504,1909
"Solyc06g072800",62,205,69,242,106,511
"Solyc06g072810",2811,1551,3439,2271,2504,825
"Solyc06g072820",202,422,210,568,202,934
"Solyc06g072830",1229,654,1169,1267,1072,598
"Solyc06g072840",5,1,0,0,5,0
"Solyc06g072850",2,1,1,0,10,0
"Solyc06g072860",0,0,0,0,0,0
"Solyc06g072870",0,1,0,0,0,0
"Solyc06g072880",0,4,0,6,0,9
"Solyc06g072890",3,14,4,35,12,24
"Solyc06g072900",0,5,2,20,1,2
"Solyc06g072910",1,0,0,0,1,4
"Solyc06g072920",4,2,1,2,3,0
"Solyc06g072930",157,139,130,189,230,315
"Solyc06g072940",6,2,7,3,11,2
"Solyc06g072950",0,0,0,0,0,0
"Solyc06g072960",1,0,0,3,0,0
"Solyc06g072970",109,101,92,147,171,177
"Solyc06g072980",322,288,365,408,418,582
"Solyc06g072990",4,3,1,0,4,0
"Solyc06g073000",0,0,0,0,0,0
"Solyc06g073010",0,0,1,0,1,0
"Solyc06g073020",85,157,51,255,146,424
"Solyc06g073030",19,5,11,2,21,15
"Solyc06g073040",0,0,0,0,0,0
"Solyc06g073050",395,461,596,760,541,1913
"Solyc06g073060",139,375,263,459,279,878
"Solyc06g073070",8,96,12,100,12,322
"Solyc06g073080",146,863,46,389,80,536
"Solyc06g073090",35,90,30,52,74,99
"Solyc06g073100",19,0,6,0,7,0
"Solyc06g073110",301,615,528,999,453,1036
"Solyc06g073120",348,538,560,662,452,945
"Solyc06g073130",98,143,113,155,109,270
"Solyc06g073140",0,5,0,2,0,16
"Solyc06g073150",1149,1341,1694,2415,1369,2790
"Solyc06g073160",247,392,258,304,305,707
"Solyc06g073170",41,60,110,89,82,193
"Solyc06g073180",84,91,126,126,179,262
"Solyc06g073190",946,1307,1643,2300,1161,3021
"Solyc06g073200",240,215,319,240,290,322
"Solyc06g073210",42,112,61,140,72,224
"Solyc06g073220",10,22,6,17,13,51
"Solyc06g073230",160,368,193,523,207,1118
"Solyc06g073240",51,81,43,88,88,215
"Solyc06g073250",1,0,0,0,0,0
"Solyc06g073260",19,19,16,58,13,36
"Solyc06g073270",699,638,536,623,990,1567
"Solyc06g073280",942,1243,1190,1721,1602,2856
"Solyc06g073290",0,2,0,1,1,7
"Solyc06g073300",8135,7116,14282,11490,11466,10344
"Solyc06g073310",9675,9183,14253,13522,14391,15705
"Solyc06g073320",244,787,477,1877,383,2050
"Solyc06g073330",4425,4718,6481,6412,5122,8812
"Solyc06g073340",568,657,433,969,612,1709
"Solyc06g073350",21,5,7,6,15,16
"Solyc06g073360",837,853,729,988,1244,1624
"Solyc06g073370",5019,3379,5579,4221,7284,7094
"Solyc06g073380",155,369,226,517,233,1050
"Solyc06g073390",356,560,442,622,576,1251
"Solyc06g073400",97,426,176,549,218,1051
"Solyc06g073410",342,542,418,630,594,1261
"Solyc06g073420",46,167,59,186,83,416
"Solyc06g073430",3351,3344,1942,1827,5326,7788
"Solyc06g073440",1,0,0,0,0,0
"Solyc06g073450",44,104,37,77,56,193
"Solyc06g073460",70,139,115,189,154,323
"Solyc06g073470",393,810,503,1060,535,1037
"Solyc06g073480",0,3,2,0,0,0
"Solyc06g073490",198,206,121,299,196,450
"Solyc06g073500",329,752,419,942,429,1668
"Solyc06g073510",677,770,598,609,743,1280
"Solyc06g073520",248,299,164,180,359,550
"Solyc06g073530",20,7,41,7,27,7
"Solyc06g073540",670,2183,1044,3261,993,4366
"Solyc06g073550",2306,2757,3439,3418,2448,4314
"Solyc06g073560",5,1,2,3,7,0
"Solyc06g073570",0,0,0,0,0,0
"Solyc06g073580",0,0,0,0,1,0
"Solyc06g073590",3,3,4,0,5,2
"Solyc06g073600",804,833,919,1382,863,2046
"Solyc06g073610",308,289,377,341,357,403
"Solyc06g073620",53,115,52,104,95,244
"Solyc06g073630",182,296,220,509,249,853
"Solyc06g073640",120,202,132,363,129,197
"Solyc06g073650",315,272,280,441,308,545
"Solyc06g073660",16,7,20,16,15,13
"Solyc06g073670",667,871,885,1183,779,1989
"Solyc06g073680",251,248,334,385,293,464
"Solyc06g073690",102,87,95,65,136,156
"Solyc06g073700",711,979,637,963,1228,2395
"Solyc06g073710",1,1,0,0,1,0
"Solyc06g073720",14,153,25,211,11,815
"Solyc06g073730",27,117,102,248,77,626
"Solyc06g073740",85,1144,259,2193,190,1379
"Solyc06g073750",3,5,4,9,1,6
"Solyc06g073760",435,966,754,1500,694,1534
"Solyc06g073770",16,47,20,161,21,136
"Solyc06g073780",2020,2250,2249,2584,2255,3899
"Solyc06g073790",5156,3726,7131,4459,7675,6124
"Solyc06g073800",2026,1816,2711,3031,2592,4467
"Solyc06g073810",361,590,330,842,462,1271
"Solyc06g073820",352,347,304,394,387,318
"Solyc06g073830",3,0,0,0,2,0
"Solyc06g073840",948,1382,1392,1638,1259,2911
"Solyc06g073850",0,4,2,2,3,9
"Solyc06g073860",238,476,429,826,311,1497
"Solyc06g073870",1074,1048,1140,1073,1579,2246
"Solyc06g073880",54,162,150,355,69,593
"Solyc06g073890",11,35,26,75,29,105
"Solyc06g073900",655,656,614,951,1054,1218
"Solyc06g073910",28,206,48,309,29,1117
"Solyc06g073920",1,0,0,0,4,0
"Solyc06g073930",707,1119,832,1149,777,1998
"Solyc06g073940",0,0,0,3,0,27
"Solyc06g073950",299,367,261,565,406,763
"Solyc06g073960",291,794,367,1373,476,2070
"Solyc06g073970",103,163,85,216,93,279
"Solyc06g073980",21,56,21,38,15,87
"Solyc06g073990",6,8,3,9,5,54
"Solyc06g074000",2,2,1,1,5,5
